Timestamp,Source MAC,Destination MAC,In Port
2023-03-01 22:35:24.596836,9e:8e:9e:09:71:b5,33:33:00:00:00:02,9
2023-03-01 22:35:24.608996,26:3b:11:2d:e9:a4,33:33:00:00:00:02,9
2023-03-01 22:35:24.623450,da:e3:e5:e9:96:cb,33:33:00:00:00:02,9
2023-03-01 22:35:24.636950,9e:8e:9e:09:71:b5,33:33:00:00:00:02,9
2023-03-01 22:35:24.648982,26:3b:11:2d:e9:a4,33:33:00:00:00:02,9
2023-03-01 22:35:24.661784,da:e3:e5:e9:96:cb,33:33:00:00:00:02,9
2023-03-01 22:35:24.673088,9e:8e:9e:09:71:b5,33:33:00:00:00:02,9
2023-03-01 22:35:24.683727,26:3b:11:2d:e9:a4,33:33:00:00:00:02,9
2023-03-01 22:35:24.696250,da:e3:e5:e9:96:cb,33:33:00:00:00:02,9
2023-03-01 22:35:24.705897,9e:8e:9e:09:71:b5,33:33:00:00:00:02,9
2023-03-01 22:35:24.725001,26:3b:11:2d:e9:a4,33:33:00:00:00:02,9
2023-03-01 22:35:24.751933,be:a0:61:17:17:d4,33:33:00:00:00:02,9
2023-03-01 22:35:24.764058,16:4e:93:77:b0:f9,33:33:00:00:00:02,9
2023-03-01 22:35:24.774860,8a:44:3b:15:06:1b,33:33:00:00:00:02,9
2023-03-01 22:35:24.788787,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,9
2023-03-01 22:35:24.802033,aa:0e:e5:54:eb:60,33:33:00:00:00:02,9
2023-03-01 22:35:24.816137,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,9
2023-03-01 22:35:24.829657,e6:7c:c2:59:61:55,33:33:00:00:00:02,9
2023-03-01 22:35:24.838833,de:fd:03:ea:5f:a3,33:33:00:00:00:02,9
2023-03-01 22:35:24.852453,16:80:c3:a5:27:92,33:33:00:00:00:02,9
2023-03-01 22:35:24.864990,1e:f2:b3:63:34:98,33:33:00:00:00:02,9
2023-03-01 22:35:24.879177,ce:71:98:dd:88:15,33:33:00:00:00:02,9
2023-03-01 22:35:24.892211,be:a0:61:17:17:d4,33:33:00:00:00:02,9
2023-03-01 22:35:24.904458,8a:44:3b:15:06:1b,33:33:00:00:00:02,9
2023-03-01 22:35:24.914849,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,9
2023-03-01 22:35:24.926630,aa:0e:e5:54:eb:60,33:33:00:00:00:02,9
2023-03-01 22:35:24.938574,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,9
2023-03-01 22:35:24.949025,e6:7c:c2:59:61:55,33:33:00:00:00:02,9
2023-03-01 22:35:24.959009,de:fd:03:ea:5f:a3,33:33:00:00:00:02,9
2023-03-01 22:35:24.972588,16:80:c3:a5:27:92,33:33:00:00:00:02,9
2023-03-01 22:35:24.983159,1e:f2:b3:63:34:98,33:33:00:00:00:02,9
2023-03-01 22:35:24.993938,ce:71:98:dd:88:15,33:33:00:00:00:02,9
2023-03-01 22:35:25.006429,be:a0:61:17:17:d4,33:33:00:00:00:02,9
2023-03-01 22:35:25.018583,16:4e:93:77:b0:f9,33:33:00:00:00:02,9
2023-03-01 22:35:25.033253,8a:44:3b:15:06:1b,33:33:00:00:00:02,9
2023-03-01 22:35:25.045725,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,9
2023-03-01 22:35:25.059771,de:fd:03:ea:5f:a3,33:33:00:00:00:02,9
2023-03-01 22:35:25.075641,16:80:c3:a5:27:92,33:33:00:00:00:02,9
2023-03-01 22:35:25.092099,1e:f2:b3:63:34:98,33:33:00:00:00:02,9
2023-03-01 22:35:25.102360,ce:71:98:dd:88:15,33:33:00:00:00:02,9
2023-03-01 22:35:25.113990,16:4e:93:77:b0:f9,33:33:00:00:00:02,9
2023-03-01 22:35:25.127837,8a:44:3b:15:06:1b,33:33:00:00:00:02,9
2023-03-01 22:35:25.139048,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,9
2023-03-01 22:35:25.150370,aa:0e:e5:54:eb:60,33:33:00:00:00:02,9
2023-03-01 22:35:25.174523,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,9
2023-03-01 22:35:25.186826,e6:7c:c2:59:61:55,33:33:00:00:00:02,9
2023-03-01 22:35:25.197902,de:fd:03:ea:5f:a3,33:33:00:00:00:02,9
2023-03-01 22:35:25.210076,16:80:c3:a5:27:92,33:33:00:00:00:02,9
2023-03-01 22:35:25.224296,1e:f2:b3:63:34:98,33:33:00:00:00:02,9
2023-03-01 22:35:25.236770,ce:71:98:dd:88:15,33:33:00:00:00:02,9
2023-03-01 22:35:25.247807,be:a0:61:17:17:d4,33:33:00:00:00:02,9
2023-03-01 22:35:25.259690,16:4e:93:77:b0:f9,33:33:00:00:00:02,9
2023-03-01 22:35:25.270133,8a:44:3b:15:06:1b,33:33:00:00:00:02,9
2023-03-01 22:35:25.282391,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,9
2023-03-01 22:35:25.295473,aa:0e:e5:54:eb:60,33:33:00:00:00:02,9
2023-03-01 22:35:25.308192,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,9
2023-03-01 22:35:25.321592,e6:7c:c2:59:61:55,33:33:00:00:00:02,9
2023-03-01 22:35:25.332987,de:fd:03:ea:5f:a3,33:33:00:00:00:02,9
2023-03-01 22:35:25.346851,16:80:c3:a5:27:92,33:33:00:00:00:02,9
2023-03-01 22:35:25.359621,1e:f2:b3:63:34:98,33:33:00:00:00:02,9
2023-03-01 22:35:25.372457,ce:71:98:dd:88:15,33:33:00:00:00:02,9
2023-03-01 22:35:25.387112,be:a0:61:17:17:d4,33:33:00:00:00:02,9
2023-03-01 22:35:25.398447,16:4e:93:77:b0:f9,33:33:00:00:00:02,9
2023-03-01 22:35:25.411670,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,9
2023-03-01 22:35:25.424936,aa:0e:e5:54:eb:60,33:33:00:00:00:02,9
2023-03-01 22:35:25.436136,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,9
2023-03-01 22:35:25.448229,e6:7c:c2:59:61:55,33:33:00:00:00:02,9
2023-03-01 22:35:25.460877,de:fd:03:ea:5f:a3,33:33:00:00:00:02,9
2023-03-01 22:35:25.475331,16:80:c3:a5:27:92,33:33:00:00:00:02,9
2023-03-01 22:35:25.488468,1e:f2:b3:63:34:98,33:33:00:00:00:02,9
2023-03-01 22:35:25.501559,ce:71:98:dd:88:15,33:33:00:00:00:02,9
2023-03-01 22:35:25.511916,be:a0:61:17:17:d4,33:33:00:00:00:02,9
2023-03-01 22:35:25.521357,16:4e:93:77:b0:f9,33:33:00:00:00:02,9
2023-03-01 22:35:25.533783,8a:44:3b:15:06:1b,33:33:00:00:00:02,9
2023-03-01 22:35:25.545681,aa:0e:e5:54:eb:60,33:33:00:00:00:02,9
2023-03-01 22:35:25.557900,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,9
2023-03-01 22:35:25.570540,e6:7c:c2:59:61:55,33:33:00:00:00:02,9
2023-03-01 22:35:25.580249,de:fd:03:ea:5f:a3,33:33:00:00:00:02,9
2023-03-01 22:35:25.590058,16:80:c3:a5:27:92,33:33:00:00:00:02,9
2023-03-01 22:35:25.600842,1e:f2:b3:63:34:98,33:33:00:00:00:02,9
2023-03-01 22:35:25.609345,ce:71:98:dd:88:15,33:33:00:00:00:02,9
2023-03-01 22:35:25.621922,be:a0:61:17:17:d4,33:33:00:00:00:02,9
2023-03-01 22:35:25.636307,16:4e:93:77:b0:f9,33:33:00:00:00:02,9
2023-03-01 22:35:25.649591,8a:44:3b:15:06:1b,33:33:00:00:00:02,9
2023-03-01 22:35:25.663869,f2:a8:ef:33:ff:e5,33:33:00:00:00:02,9
2023-03-01 22:35:25.676540,aa:0e:e5:54:eb:60,33:33:00:00:00:02,9
2023-03-01 22:35:25.688575,2a:bc:fd:9d:d4:8a,33:33:00:00:00:02,9
2023-03-01 22:35:25.701693,e6:7c:c2:59:61:55,33:33:00:00:00:02,9
2023-03-01 22:37:34.974731,86:e0:7f:10:8e:b4,33:33:00:00:00:02,6
2023-03-01 22:37:35.050941,46:4c:6d:55:f6:25,33:33:00:00:00:02,2
2023-03-01 22:37:35.070066,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,2
2023-03-01 22:37:35.084263,0a:fa:78:15:59:d1,33:33:00:00:00:02,1
2023-03-01 22:37:35.096463,4a:e7:9d:29:35:e2,33:33:00:00:00:02,3
2023-03-01 22:37:35.110939,3e:52:cd:ef:09:9d,33:33:00:00:00:02,9
2023-03-01 22:37:35.125817,b6:f6:8c:9e:65:23,33:33:00:00:00:02,7
2023-03-01 22:37:35.137183,62:d2:b3:03:7b:71,33:33:00:00:00:02,8
2023-03-01 22:37:35.149103,f2:d1:c8:90:90:57,33:33:00:00:00:02,4
2023-03-01 22:37:35.163471,0e:18:17:22:be:84,33:33:00:00:00:02,4
2023-03-01 22:37:35.180207,96:2c:24:c1:d5:43,33:33:00:00:00:02,6
2023-03-01 22:37:35.198890,86:e0:7f:10:8e:b4,33:33:00:00:00:02,4
2023-03-01 22:37:35.216922,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:37:35.231595,62:d2:b3:03:7b:71,33:33:00:00:00:02,9
2023-03-01 22:37:35.248520,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:37:35.263706,62:d2:b3:03:7b:71,33:33:00:00:00:02,9
2023-03-01 22:37:35.279939,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:37:35.291529,62:d2:b3:03:7b:71,33:33:00:00:00:02,9
2023-03-01 22:37:35.306409,46:4c:6d:55:f6:25,33:33:00:00:00:02,3
2023-03-01 22:37:35.320187,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,6
2023-03-01 22:37:35.334257,0a:fa:78:15:59:d1,33:33:00:00:00:02,6
2023-03-01 22:37:35.351220,0e:18:17:22:be:84,33:33:00:00:00:02,1
2023-03-01 22:37:35.365640,96:2c:24:c1:d5:43,33:33:00:00:00:02,1
2023-03-01 22:37:35.376909,4a:e7:9d:29:35:e2,33:33:00:00:00:02,8
2023-03-01 22:37:35.390955,f2:d1:c8:90:90:57,33:33:00:00:00:02,4
2023-03-01 22:37:35.405064,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:37:35.416283,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:37:35.425156,62:d2:b3:03:7b:71,33:33:00:00:00:02,9
2023-03-01 22:37:35.435745,62:d2:b3:03:7b:71,33:33:00:00:00:02,9
2023-03-01 22:37:35.447323,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:37:35.460228,62:d2:b3:03:7b:71,33:33:00:00:00:02,9
2023-03-01 22:37:35.475797,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:37:35.487442,62:d2:b3:03:7b:71,33:33:00:00:00:02,9
2023-03-01 22:37:35.503454,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:37:35.515366,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:37:35.529023,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:37:35.542010,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:37:35.556214,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:37:35.570416,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:37:35.582640,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:37:35.598739,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:37:35.612280,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:37:35.627183,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:37:35.644131,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:37:35.656816,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:37:35.670091,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:37:35.681844,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:37:35.696038,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:37:35.708193,96:2c:24:c1:d5:43,33:33:00:00:00:02,9
2023-03-01 22:37:35.725441,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:37:35.739961,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:37:35.756858,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:37:35.769431,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:37:35.783795,96:2c:24:c1:d5:43,33:33:00:00:00:02,9
2023-03-01 22:37:35.797841,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:37:35.813241,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:37:35.825993,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:37:35.840828,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:37:35.856439,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:37:35.871271,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:37:35.886339,96:2c:24:c1:d5:43,33:33:00:00:00:02,9
2023-03-01 22:37:35.902964,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:37:35.916698,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:37:35.926945,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:37:35.938871,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:37:35.951471,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:37:35.966722,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:37:35.981013,96:2c:24:c1:d5:43,33:33:00:00:00:02,9
2023-03-01 22:37:35.995794,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:37:36.008500,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:37:36.018169,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:37:36.031392,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:37:36.046339,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:37:36.060238,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:37:36.075668,96:2c:24:c1:d5:43,33:33:00:00:00:02,9
2023-03-01 22:37:36.089255,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:37:36.100649,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:37:36.113007,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:37:36.128132,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:37:36.143015,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:37:36.156857,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:37:36.167170,96:2c:24:c1:d5:43,33:33:00:00:00:02,9
2023-03-01 22:37:36.177267,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:37:36.189483,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:37:36.203552,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:37:36.220910,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:37:36.235043,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:37:36.247125,96:2c:24:c1:d5:43,33:33:00:00:00:02,9
2023-03-01 22:37:36.260310,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:39:46.048217,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,7
2023-03-01 22:39:46.116993,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,4
2023-03-01 22:39:46.144453,32:5f:57:3a:6b:c2,33:33:00:00:00:02,7
2023-03-01 22:39:46.164207,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,4
2023-03-01 22:39:46.179944,3a:27:6f:89:c5:67,33:33:00:00:00:02,9
2023-03-01 22:39:46.196769,1a:16:6e:db:f6:a9,33:33:00:00:00:02,1
2023-03-01 22:39:46.215776,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,2
2023-03-01 22:39:46.229990,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,7
2023-03-01 22:39:46.247410,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,7
2023-03-01 22:39:46.260839,32:5f:57:3a:6b:c2,33:33:00:00:00:02,1
2023-03-01 22:39:46.274103,1a:16:6e:db:f6:a9,33:33:00:00:00:02,4
2023-03-01 22:39:46.292157,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:39:46.307573,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:39:46.322599,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:39:46.334437,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:39:46.351677,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:39:46.365090,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:39:46.380018,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:39:46.395322,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:39:46.406204,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:39:46.415894,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:39:46.429350,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:39:46.442711,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:39:46.457667,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:39:46.473772,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:39:46.485822,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:39:46.499637,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:39:46.512409,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:39:46.525834,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:39:46.540291,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:39:46.556948,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:39:46.571322,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:39:46.583121,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:39:46.596486,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:39:46.608211,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:39:46.620398,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:39:46.636015,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:39:46.649601,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:39:46.665041,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:39:46.679722,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:39:46.693732,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:39:46.707544,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:39:46.722113,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:39:46.733969,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:39:46.749330,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:39:46.763245,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:41:57.111303,06:b1:16:21:1b:ea,33:33:00:00:00:02,9
2023-03-01 22:41:57.129567,f6:ff:30:a9:6a:68,33:33:00:00:00:02,7
2023-03-01 22:41:57.150506,be:99:d3:c9:f3:a6,33:33:00:00:00:02,9
2023-03-01 22:41:57.168450,f6:ff:30:a9:6a:68,33:33:00:00:00:02,4
2023-03-01 22:41:57.182908,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:41:57.196553,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:41:57.213264,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:41:57.225671,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:41:57.240831,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:41:57.255246,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:41:57.266943,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:55:03.545607,32:27:b6:13:95:d1,33:33:00:00:00:02,8
2023-03-01 22:55:03.612899,32:27:b6:13:95:d1,33:33:00:00:00:02,4
2023-03-01 22:55:03.649857,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:55:03.667762,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:55:03.684006,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:55:03.698745,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:55:03.714799,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:55:03.725669,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:55:03.742994,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:57:14.619923,56:fc:4e:f7:01:27,33:33:00:00:00:02,4
2023-03-01 22:57:14.649163,12:65:3c:96:43:ac,33:33:00:00:00:02,2
2023-03-01 22:57:14.670415,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,8
2023-03-01 22:57:14.691477,56:fc:4e:f7:01:27,33:33:00:00:00:02,3
2023-03-01 22:57:14.709052,12:65:3c:96:43:ac,33:33:00:00:00:02,8
2023-03-01 22:57:14.726273,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,1
2023-03-01 22:57:14.745584,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:57:14.759556,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:57:14.773085,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:57:14.787665,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:57:14.802585,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:57:14.815952,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:57:14.827040,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:57:14.840490,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:57:14.856520,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:57:14.870095,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:57:14.887906,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:57:14.901777,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:57:14.916621,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:57:14.928393,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:57:14.944535,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:57:14.959257,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:57:14.973968,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:57:14.988381,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:57:15.004058,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:57:15.019017,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:57:15.040761,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:59:25.688227,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,1
2023-03-01 22:59:25.699461,26:b2:f7:8b:c6:61,33:33:00:00:00:02,5
2023-03-01 22:59:25.717145,26:b2:f7:8b:c6:61,33:33:00:00:00:02,7
2023-03-01 22:59:25.734881,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,7
2023-03-01 22:59:25.749790,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:59:25.769249,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:59:25.783854,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:59:25.798357,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:59:25.810027,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:59:25.826587,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:59:25.840058,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:59:25.851998,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:59:25.864872,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:59:25.877857,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:59:25.891428,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:59:25.905348,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:59:25.920594,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:59:25.932817,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 23:01:36.764246,f6:ed:88:dc:81:e0,33:33:00:00:00:02,5
2023-03-01 23:01:36.823788,0e:d0:79:44:15:32,33:33:00:00:00:02,7
2023-03-01 23:01:36.854311,3a:53:48:d9:f3:c6,33:33:00:00:00:02,4
2023-03-01 23:01:36.873443,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,6
2023-03-01 23:01:36.891450,8a:d7:74:29:f1:7f,33:33:00:00:00:02,3
2023-03-01 23:01:36.908593,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 23:01:36.923835,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 23:01:36.938319,0e:d0:79:44:15:32,33:33:00:00:00:02,5
2023-03-01 23:01:36.954118,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 23:01:36.967851,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 23:01:36.982299,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 23:01:37.001117,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 23:01:37.018065,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 23:01:37.034010,8a:d7:74:29:f1:7f,33:33:00:00:00:02,2
2023-03-01 23:01:37.050009,3a:53:48:d9:f3:c6,33:33:00:00:00:02,8
2023-03-01 23:01:37.064290,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,8
2023-03-01 23:01:37.081266,0e:d0:79:44:15:32,33:33:00:00:00:02,9
